Date,Price
2025-03-15,2097.1473
2025-03-14,2066.8053
2025-03-13,2016.3662
2025-03-12,2066.0548
2025-03-11,2077.6658
2025-03-10,2013.9579
2025-03-09,2180.8595
2025-03-08,2381.9944
2025-03-07,2314.2135
2025-03-06,2382.7629
2025-03-05,2425.3616
2025-03-04,2347.3716
2025-03-03,2320.7703
2025-03-02,2725.2638
2025-03-01,2397.3596
2025-02-28,2420.2213
2025-02-27,2493.1089
2025-02-26,2521.037
2025-02-25,2696.2057
2025-02-24,2717.8618
2025-02-23,3050.1438
2025-02-22,2988.0583
2025-02-21,2875.057
2025-02-20,2962.169
2025-02-19,2935.4066
2025-02-18,2885.0636
2025-02-17,2964.7244
2025-02-16,2878.2354
2025-02-15,2910.7704
2025-02-14,2945.7723
2025-02-13,2891.3791
2025-02-12,2957.1212
2025-02-11,2812.0562
2025-02-10,2874.979
2025-02-09,2839.7694
2025-02-08,2843.4954
2025-02-07,2832.432
2025-02-06,2903.7637
2025-02-05,3010.9386
2025-02-04,2953.8166
2025-02-03,3115.0914
2025-02-02,3097.2429
2025-02-01,3366.5867
2025-01-31,3560.6536
2025-01-30,3505.9623
2025-01-29,3360.2794
2025-01-28,3321.3623
2025-01-27,3431.0582
2025-01-26,3492.602
2025-01-25,3579.9777
2025-01-24,3571.4584
2025-01-23,3598.3166
2025-01-22,3496.1654
2025-01-21,3590.0305
2025-01-20,3536.5283
2025-01-19,3461.7779
2025-01-18,3566.0129
2025-01-17,3747.3637
2025-01-16,3568.364
2025-01-15,3721.5231
2025-01-14,3476.6621
2025-01-13,3381.3618
2025-01-12,3521.83
2025-01-11,3539.186
2025-01-10,3523.117
2025-01-09,3471.1009
2025-01-08,3586.151
2025-01-07,3645.5017
2025-01-06,3976.2737
2025-01-05,3917.2993
2025-01-04,3942.5273
2025-01-03,3885.5109
2025-01-02,3719.7318
2025-01-01,3614.0236
2024-12-31,3591.2238
2024-12-30,3616.7296
2024-12-29,3609.1245
2024-12-28,3661.0696
2024-12-27,3586.5497
2024-12-26,3588.8412
2024-12-25,3763.1792
2024-12-24,3761.7024
2024-12-23,3679.3478
2024-12-22,3530.2348
2024-12-21,3594.3223
2024-12-20,3739.8677
2024-12-19,3680.8037
2024-12-18,3896.8917
2024-12-17,4185.2287
2024-12-16,4293.4392
2024-12-15,4254.9374
2024-12-14,4164.7743
2024-12-13,4210.6255
2024-12-12,4180.136
2024-12-11,4125.7769
2024-12-10,3909.1968
2024-12-09,4002.4224
2024-12-08,4311.0973
2024-12-07,4307.6239
2024-12-06,4310.7381
2024-12-05,4100.8424
2024-12-04,4133.2318
2024-12-03,3895.6107
2024-12-02,3920.6446
2024-12-01,3992.4638
2024-11-30,3986.3749
2024-11-29,3865.4556
2024-11-28,3850.5281
2024-11-27,3933.6008
2024-11-26,3577.673
2024-11-25,3671.0576
2024-11-24,3617.2072
2024-11-23,3652.0127
2024-11-22,3582.3168
2024-11-21,3613.7738
2024-11-20,3302.9971
2024-11-19,3344.9418
2024-11-18,3448.4536
2024-11-17,3306.1576
2024-11-16,3367.8972
2024-11-15,3335.2047
2024-11-14,3287.6096
2024-11-13,3431.0134
2024-11-12,3488.4702
2024-11-11,3626.3747
2024-11-10,3429.0135
2024-11-09,3364.1541
2024-11-08,3182.5502
2024-11-07,3110.6967
2024-11-06,2926.3762
2024-11-05,2602.315
2024-11-04,2574.6446
2024-11-03,2638.2986
2024-11-02,2675.3587
2024-11-01,2697.5678
2024-10-31,2701.6051
2024-10-30,2853.4736
2024-10-29,2832.4618
2024-10-28,2754.3419
2024-10-27,2690.4139
2024-10-26,2661.9927
2024-10-25,2614.9637
2024-10-24,2720.616
2024-10-23,2693.1977
2024-10-22,2812.2884
2024-10-21,2860.9755
2024-10-20,2947.3736
2024-10-19,2842.3598
2024-10-18,2834.5769
2024-10-17,2794.4134
2024-10-16,2801.5796
2024-10-15,2795.9659
2024-10-14,2820.3435
2024-10-13,2647.2172
2024-10-12,2656.5488
2024-10-11,2613.4759
2024-10-10,2556.8387
2024-10-09,2539.9796
2024-10-08,2616.5514
2024-10-07,2597.0319
2024-10-06,2616.353
2024-10-05,2590.1196
2024-10-04,2589.077
2024-10-03,2519.2395
2024-10-02,2535.6454
2024-10-01,2625.2094
2024-09-30,2790.2841
2024-09-29,2850.4535
2024-09-28,2869.7936
2024-09-27,2889.3079
2024-09-26,2820.8613
2024-09-25,2764.0981
2024-09-24,2844.2586
2024-09-23,2837.8585
2024-09-22,2767.3093
2024-09-21,2802.4885
2024-09-20,2743.6197
2024-09-19,2640.2674
2024-09-18,2538.3178
2024-09-17,2508.1524
2024-09-16,2458.2891
2024-09-15,2485.5703
2024-09-14,2590.0602
2024-09-13,2614.5588
2024-09-12,2528.9385
2024-09-11,2505.3055
2024-09-10,2558.4134
2024-09-09,2524.97
2024-09-08,2459.3236
2024-09-07,2434.373
2024-09-06,2380.4212
2024-09-05,2534.2649
2024-09-04,2621.0655
2024-09-03,2590.5531
2024-09-02,2716.2364
2024-09-01,2598.0771
2024-08-31,2689.4221
2024-08-30,2702.5808
2024-08-29,2705.4643
2024-08-28,2704.8974
2024-08-27,2630.203
2024-08-26,2868.1914
2024-08-25,2940.5803
2024-08-24,2962.0595
2024-08-23,2956.6165
2024-08-22,2805.1253
2024-08-21,2814.005
2024-08-20,2751.5193
2024-08-19,2820.0191
2024-08-18,2794.262
2024-08-17,2795.3863
2024-08-16,2772.3922
2024-08-15,2747.5381
2024-08-14,2846.6126
2024-08-13,2890.0132
2024-08-12,2912.0363
2024-08-11,2728.9244
2024-08-10,2789.444
2024-08-09,2778.1382
2024-08-08,2867.4747
2024-08-07,2496.7721
2024-08-06,2627.0984
2024-08-05,2582.2444
2024-08-04,2869.6546
2024-08-03,3101.261
2024-08-02,3189.3351
2024-08-01,3419.3636
2024-07-31,3450.9183
2024-07-30,3501.3134
2024-07-29,3545.8362
2024-07-28,3493.2283
2024-07-27,3467.5664
2024-07-26,3497.6319
2024-07-25,3389.0419
2024-07-24,3561.698
2024-07-23,3716.9784
2024-07-22,3672.376
2024-07-21,3774.8407
2024-07-20,3756.1556
2024-07-19,3741.4557
2024-07-18,3656.4003
2024-07-17,3616.1559
2024-07-16,3674.3745
2024-07-15,3723.2911
2024-07-14,3461.1809
2024-07-13,3389.6352
2024-07-12,3343.5206
2024-07-11,3307.2419
2024-07-10,3309.0614
2024-07-09,3268.1425
2024-07-08,3219.6426
2024-07-07,3124.1809
2024-07-06,3273.2891
2024-07-05,3179.428
2024-07-04,3256.9765
2024-07-03,3510.9664
2024-07-02,3642.3694
2024-07-01,3667.7314
2024-06-30,3659.5899
2024-06-29,3595.516
2024-06-28,3596.0113
2024-06-27,3671.6559
2024-06-26,3591.1671
2024-06-25,3618.1879
2024-06-24,3570.2654
2024-06-23,3642.9029
2024-06-22,3723.8976
2024-06-21,3746.3379
2024-06-20,3740.7993
2024-06-19,3791.9977
2024-06-18,3711.157
2024-06-17,3740.4509
2024-06-16,3856.5388
2024-06-15,3797.7107
2024-06-14,3706.6611
2024-06-13,3694.694
2024-06-12,3790.6618
2024-06-11,3725.1401
2024-06-10,3904.2005
2024-06-09,3945.6935
2024-06-08,3918.8746
2024-06-07,3916.1496
2024-06-06,4057.439
2024-06-05,4113.2321
2024-06-04,4057.9047
2024-06-03,4008.5571
2024-06-02,4023.7527
2024-06-01,4057.886
2024-05-31,4001.0494
2024-05-30,3986.7793
2024-05-29,4003.9301
2024-05-28,4085.6661
2024-05-27,4140.4764
2024-05-26,4069.9148
2024-05-25,3988.1325
2024-05-24,3964.086
2024-05-23,4017.013
2024-05-22,3974.5359
2024-05-21,4029.6337
2024-05-20,3896.004
2024-05-19,3266.3012
2024-05-18,3320.465
2024-05-17,3289.6273
2024-05-16,3131.0423
2024-05-15,3228.5844
2024-05-14,3062.6723
2024-05-13,3134.9965
2024-05-12,3112.8701
2024-05-11,3094.5227
2024-05-10,3092.4237
2024-05-09,3226.3949
2024-05-08,3159.9415
2024-05-07,3194.7441
2024-05-06,3254.2292
2024-05-05,3333.2276
2024-05-04,3312.135
2024-05-03,3297.0386
2024-05-02,3174.2825
2024-05-01,3154.5528
2024-04-30,3199.5119
2024-04-29,3415.0809
2024-04-28,3465.1703
2024-04-27,3453.7063
2024-04-26,3323.9468
2024-04-25,3351.7102
2024-04-24,3333.7331
2024-04-23,3418.5835
2024-04-22,3398.9975
2024-04-21,3341.0942
2024-04-20,3351.8649
2024-04-19,3247.2607
2024-04-18,3254.2218
2024-04-17,3167.7371
2024-04-16,3273.8496
2024-04-15,3291.355
2024-04-14,3349.7967
2024-04-13,3188.2029
2024-04-12,3440.6558
2024-04-11,3718.6006
2024-04-10,3759.1897
2024-04-09,3718.0406
2024-04-08,3919.4799
2024-04-07,3662.7982
2024-04-06,3557.2397
2024-04-05,3519.5682
2024-04-04,3531.1683
2024-04-03,3511.2161
2024-04-02,3474.7113
2024-04-01,3716.0096
2024-03-31,3867.205
2024-03-30,3718.657
2024-03-29,3722.5149
2024-03-28,3774.7407
2024-03-27,3709.6631
2024-03-26,3802.0315
2024-03-25,3805.3811
2024-03-24,3660.783
2024-03-23,3535.4694
2024-03-22,3532.1717
2024-03-21,3700.7163
2024-03-20,3722.0872
2024-03-19,3344.9254
2024-03-18,3726.4452
2024-03-17,3858.0009
2024-03-16,3731.1406
2024-03-15,3955.7755
2024-03-14,4112.1584
2024-03-13,4242.451
2024-03-12,4214.4272
2024-03-11,4305.3719
2024-03-10,4108.9667
2024-03-09,4144.9208
2024-03-08,4119.915
2024-03-07,4100.8572
2024-03-06,4042.1925
2024-03-05,3762.226
2024-03-04,3841.8408
2024-03-03,3694.0471
2024-03-02,3620.8505
2024-03-01,3634.3773
2024-02-29,3535.5876
2024-02-28,3581.6735
2024-02-27,3432.0881
2024-02-26,3362.5638
2024-02-25,3292.2401
2024-02-24,3164.7785
2024-02-23,3089.7735
2024-02-22,3141.753
2024-02-21,3140.8548
2024-02-20,3186.274
2024-02-19,3112.1408
2024-02-18,3043.6834
2024-02-17,2945.9
2024-02-16,2963.6763
2024-02-15,2985.3564
2024-02-14,2936.0301
2024-02-13,2792.3585
2024-02-12,2809.0139
2024-02-11,2649.7526
2024-02-10,2642.866
2024-02-09,2628.1811
2024-02-08,2556.5627
2024-02-07,2560.4489
2024-02-06,2505.8387
2024-02-05,2428.2524
2024-02-04,2418.2402
2024-02-03,2424.9341
2024-02-02,2437.451
2024-02-01,2432.838
2024-01-31,2410.2038
2024-01-30,2475.4577
2024-01-29,2446.346
2024-01-28,2383.0001
2024-01-27,2394.1087
2024-01-26,2393.2185
2024-01-25,2340.8261
2024-01-24,2357.4099
2024-01-23,2364.7564
2024-01-22,2438.6309
2024-01-21,2589.473
2024-01-20,2605.846
2024-01-19,2626.6239
2024-01-18,2602.7321
2024-01-17,2667.2738
2024-01-16,2729.6631
2024-01-15,2648.9759
2024-01-14,2607.5401
2024-01-13,2717.4254
2024-01-12,2662.2672
2024-01-11,2762.4111
2024-01-10,2722.6392
2024-01-09,2472.2814
2024-01-08,2459.6866
2024-01-07,2343.3984
2024-01-06,2363.0265
2024-01-05,2391.3522
2024-01-04,2391.5223
2024-01-03,2329.9499
2024-01-02,2482.6891
2024-01-01,2478.8416
2023-12-31,2404.0252
2023-12-30,2415.0364
2023-12-29,2423.9529
2023-12-28,2473.1553
2023-12-27,2505.829
2023-12-26,2350.5367
2023-12-25,2393.6593
2023-12-24,2386.2653
2023-12-23,2431.7579
2023-12-22,2449.9946
2023-12-21,2358.2054
2023-12-20,2318.414
2023-12-19,2292.9389
2023-12-18,2334.2597
2023-12-17,2312.1932
2023-12-16,2344.0713
2023-12-15,2335.899
2023-12-14,2438.0781
2023-12-13,2379.0452
2023-12-12,2317.1863
2023-12-11,2340.7364
2023-12-10,2475.1366
2023-12-09,2463.0764
2023-12-08,2481.3539
2023-12-07,2479.95
2023-12-06,2347.312
2023-12-05,2412.5294
2023-12-04,2359.1145
2023-12-03,2306.8781
2023-12-02,2277.2831
2023-12-01,2194.5078
2023-11-30,2157.9851
2023-11-29,2134.0324
2023-11-28,2154.2854
2023-11-27,2131.0987
2023-11-26,2168.6635
2023-11-25,2190.7213
2023-11-24,2187.1455
2023-11-23,2167.0759
2023-11-22,2169.2346
2023-11-21,2035.2711
2023-11-20,2124.6178
2023-11-19,2114.9883
2023-11-18,2062.399
2023-11-17,2060.1518
2023-11-16,2059.5805
2023-11-15,2163.9479
2023-11-14,2078.3311
2023-11-13,2158.209
2023-11-12,2147.4737
2023-11-11,2155.2172
2023-11-10,2181.8772
2023-11-09,2226.0898
2023-11-08,1983.1974
2023-11-07,1981.7998
2023-11-06,1993.9525
2023-11-05,1987.8602
2023-11-04,1949.4616
2023-11-03,1923.1951
2023-11-02,1889.2922
2023-11-01,1937.9063
2023-10-31,1905.6264
2023-10-30,1898.8172
2023-10-29,1883.4387
2023-10-28,1863.4282
2023-10-27,1866.8853
2023-10-26,1891.9055
2023-10-25,1874.3228
2023-10-24,1871.0683
2023-10-23,1850.9623
2023-10-22,1743.9538
2023-10-21,1708.0548
2023-10-20,1682.1055
2023-10-19,1642.9913
2023-10-18,1638.966
2023-10-17,1640.6133
2023-10-16,1677.2844
2023-10-15,1632.6846
2023-10-14,1629.6302
2023-10-13,1626.2034
2023-10-12,1613.0264
2023-10-11,1640.835
2023-10-10,1642.2585
2023-10-09,1654.8241
2023-10-08,1711.0093
2023-10-07,1711.907
2023-10-06,1723.6522
2023-10-05,1687.5609
2023-10-04,1725.5172
2023-10-03,1734.6494
2023-10-02,1741.794
2023-10-01,1815.1564
2023-09-30,1749.4503
2023-09-29,1745.9628
2023-09-28,1730.0789
2023-09-27,1671.9832
2023-09-26,1667.5965
2023-09-25,1662.1578
2023-09-24,1654.2318
2023-09-23,1667.7313
2023-09-22,1666.9984
2023-09-21,1657.5025
2023-09-20,1697.7448
2023-09-19,1719.2281
2023-09-18,1712.6301
2023-09-17,1697.4068
2023-09-16,1710.1815
2023-09-15,1716.7731
2023-09-14,1701.3211
2023-09-13,1681.346
2023-09-12,1664.9419
2023-09-11,1622.1826
2023-09-10,1690.226
2023-09-09,1709.2659
2023-09-08,1710.1645
2023-09-07,1722.0149
2023-09-06,1705.8462
2023-09-05,1707.1654
2023-09-04,1702.8978
2023-09-03,1709.5442
2023-09-02,1710.3804
2023-09-01,1701.3412
2023-08-31,1719.1362
2023-08-30,1781.1253
2023-08-29,1806.6901
2023-08-28,1725.8592
2023-08-27,1731.0245
2023-08-26,1719.1969
2023-08-25,1725.9891
2023-08-24,1733.1784
2023-08-23,1753.2303
2023-08-22,1705.7256
2023-08-21,1740.4419
2023-08-20,1758.6731
2023-08-19,1742.4898
2023-08-18,1733.4134
2023-08-17,1758.3119
2023-08-16,1884.1469
2023-08-15,1906.2013
2023-08-14,1924.0677
2023-08-13,1918.8176
2023-08-12,1928.7055
2023-08-11,1926.7218
2023-08-10,1930.3632
2023-08-09,1933.9161
2023-08-08,1935.3434
2023-08-07,1905.1004
2023-08-06,1905.5122
2023-08-05,1913.2182
2023-08-04,1905.4933
2023-08-03,1913.0835
2023-08-02,1917.0556
2023-08-01,1950.9987
2023-07-31,1934.4974
2023-07-30,1940.0789
2023-07-29,1960.1626
2023-07-28,1953.4234
2023-07-27,1938.2812
2023-07-26,1950.4246
2023-07-25,1935.2513
2023-07-24,1927.0377
2023-07-23,1967.7167
2023-07-22,1942.2781
2023-07-21,1970.4164
2023-07-20,1969.1034
2023-07-19,1966.9114
2023-07-18,1975.7105
2023-07-17,1990.1813
2023-07-16,2002.5679
2023-07-15,2010.5271
2023-07-14,2018.5675
2023-07-13,2088.3209
2023-07-12,1948.3024
2023-07-11,1954.6265
2023-07-10,1956.7939
2023-07-09,1938.3958
2023-07-08,1940.8776
2023-07-07,1945.9931
2023-07-06,1922.9935
2023-07-05,1987.2945
2023-07-04,2014.2354
2023-07-03,2033.5937
2023-07-02,2014.7849
2023-07-01,2001.2303
2023-06-30,2010.03
2023-06-29,1925.7026
2023-06-28,1900.3374
2023-06-27,1964.3734
2023-06-26,1932.9068
2023-06-25,1975.4684
2023-06-24,1949.9261
2023-06-23,1967.2484
2023-06-22,1946.3981
2023-06-21,1965.0157
2023-06-20,1862.119
2023-06-19,1805.3948
2023-06-18,1787.5272
2023-06-17,1794.2816
2023-06-16,1783.2021
2023-06-15,1729.946
2023-06-14,1714.2322
2023-06-13,1806.0417
2023-06-12,1809.5354
2023-06-11,1820.7111
2023-06-10,1819.5172
2023-06-09,1910.5507
2023-06-08,1916.71
2023-06-07,1902.1293
2023-06-06,1956.0576
2023-06-05,1880.4786
2023-06-04,1961.9945
2023-06-03,1963.8195
2023-06-02,1979.0687
2023-06-01,1932.1419
2023-05-31,1944.354
2023-05-30,1972.0816
2023-05-29,1963.662
2023-05-28,1981.9735
2023-05-27,1899.0576
2023-05-26,1896.355
2023-05-25,1872.5998
2023-05-24,1866.352
2023-05-23,1922.447
2023-05-22,1884.0669
2023-05-21,1870.4195
2023-05-20,1886.7855
2023-05-19,1878.4445
2023-05-18,1866.9937
2023-05-17,1887.665
2023-05-16,1889.8277
2023-05-15,1882.809
2023-05-14,1864.9808
2023-05-13,1860.2704
2023-05-12,1872.4041
2023-05-11,1860.21
2023-05-10,1907.4872
2023-05-09,1913.6799
2023-05-08,1913.9007
2023-05-07,1938.4944
2023-05-06,1966.3227
2023-05-05,2064.1345
2023-05-04,1942.4883
2023-05-03,1970.146
2023-05-02,1934.8995
2023-05-01,1894.5093
2023-04-30,1940.8058
2023-04-29,1973.7156
2023-04-28,1956.588
2023-04-27,1973.2323
2023-04-26,1929.3991
2023-04-25,1929.4303
2023-04-24,1904.4534
2023-04-23,1924.2334
2023-04-22,1936.6307
2023-04-21,1911.4265
2023-04-20,2007.4119
2023-04-19,2000.2727
2023-04-18,2173.7028
2023-04-17,2144.2791
2023-04-16,2189.2844
2023-04-15,2160.6843
2023-04-14,2169.9624
2023-04-13,2077.8693
2023-04-12,1982.7864
2023-04-11,1953.2106
2023-04-10,1972.6757
2023-04-09,1919.046
2023-04-08,1908.5246
2023-04-07,1925.0342
2023-04-06,1932.3982
2023-04-05,1969.5839
2023-04-04,1930.1079
2023-04-03,1867.3222
2023-04-02,1852.129
2023-04-01,1870.7132
2023-03-31,1878.9727
2023-03-30,1848.6252
2023-03-29,1848.7294
2023-03-28,1827.7282
2023-03-27,1768.4495
2023-03-26,1830.3675
2023-03-25,1797.3316
2023-03-24,1805.7224
2023-03-23,1871.8914
2023-03-22,1790.6409
2023-03-21,1861.6362
2023-03-20,1787.866
2023-03-19,1839.3426
2023-03-18,1814.5583
2023-03-17,1846.1482
2023-03-16,1727.2329
2023-03-15,1705.397
2023-03-14,1753.9474
2023-03-13,1729.883
2023-03-12,1636.9608
2023-03-11,1525.8375
2023-03-10,1470.5438
2023-03-09,1480.1683
2023-03-08,1578.2121
2023-03-07,1606.7152
2023-03-06,1612.1859
2023-03-05,1609.0413
2023-03-04,1611.4313
2023-03-03,1613.6021
2023-03-02,1693.7982
2023-03-01,1710.2104
2023-02-28,1650.9139
2023-02-27,1679.9958
2023-02-26,1686.5377
