Date,Price
2023-05-20,1829.4329
2023-05-19,1821.512
2023-05-18,1810.5269
2023-05-17,1830.687
2023-05-16,1832.9093
2023-05-15,1826.2162
2023-05-14,1809.0295
2023-05-13,1804.5737
2023-05-12,1816.4855
2023-05-11,1804.7313
2023-05-10,1850.8354
2023-05-09,1856.9868
2023-05-08,1857.3691
2023-05-07,1881.4053
2023-05-06,1908.515
2023-05-05,2003.6468
2023-05-04,1885.7117
2023-05-03,1912.8068
2023-05-02,1878.7112
2023-05-01,1839.5973
2023-04-30,1884.5993
2023-04-29,1916.6258
2023-04-28,1900.1637
2023-04-27,1916.388
2023-04-26,1873.9649
2023-04-25,1874.0487
2023-04-24,1849.875
2023-04-23,1869.257
2023-04-22,1881.4347
2023-04-21,1857.0339
2023-04-20,1950.4442
2023-04-19,1943.583
2023-04-18,2112.2188
2023-04-17,2083.8658
2023-04-16,2127.7296
2023-04-15,2099.9954
2023-04-14,2109.1953
2023-04-13,2019.8425
2023-04-12,1927.4219
2023-04-11,1898.8222
2023-04-10,1917.8534
2023-04-09,1865.7323
2023-04-08,1855.6709
2023-04-07,1871.7423
2023-04-06,1879.0036
2023-04-05,1915.2273
2023-04-04,1877.0071
2023-04-03,1815.9654
2023-04-02,1801.2765
2023-04-01,1819.4873
2023-03-31,1827.6164
2023-03-30,1798.1421
2023-03-29,1798.3559
2023-03-28,1778.0309
2023-03-27,1720.4508
2023-03-26,1780.7892
2023-03-25,1748.7539
2023-03-24,1757.022
2023-03-23,1821.4988
2023-03-22,1742.525
2023-03-21,1811.6972
2023-03-20,1740.1055
2023-03-19,1790.3617
2023-03-18,1766.3247
2023-03-17,1797.1815
2023-03-16,1681.5204
2023-03-15,1660.3859
2023-03-14,1707.8387
2023-03-13,1684.8509
2023-03-12,1594.3423
2023-03-11,1486.338
2023-03-10,1432.3341
2023-03-09,1441.7535
2023-03-08,1537.3857
2023-03-07,1565.1483
2023-03-06,1570.6149
2023-03-05,1567.5803
2023-03-04,1570.0398
2023-03-03,1572.1911
2023-03-02,1650.4336
2023-03-01,1666.5275
2023-02-28,1608.8309
2023-02-27,1637.3122
2023-02-26,1643.7178
2023-02-25,1597.7006
2023-02-24,1611.1299
2023-02-23,1653.8412
2023-02-22,1645.9235
2023-02-21,1660.7273
2023-02-20,1705.3677
2023-02-19,1684.0304
2023-02-18,1694.3632
2023-02-17,1697.2645
2023-02-16,1642.4006
2023-02-15,1676.0637
2023-02-14,1558.9677
2023-02-13,1509.1334
2023-02-12,1516.9538
2023-02-11,1541.8287
2023-02-10,1516.7121
2023-02-09,1548.2857
2023-02-08,1652.6783
2023-02-07,1673.9183
2023-02-06,1617.9751
2023-02-05,1633.3791
2023-02-04,1668.8108
2023-02-03,1666.4263
2023-02-02,1644.8276
2023-02-01,1643.3733
2023-01-31,1587.9939
2023-01-30,1568.6126
2023-01-29,1647.4313
2023-01-28,1573.5997
2023-01-27,1599.3199
2023-01-26,1604.1912
2023-01-25,1612.7884
2023-01-24,1557.5735
2023-01-23,1629.2507
2023-01-22,1629.3508
2023-01-21,1628.0355
2023-01-20,1660.6196
2023-01-19,1553.4024
2023-01-18,1516.4459
