Date,Price
2025-06-09,2831.0107
2025-06-08,2650.6624
2025-06-07,2667.1555
2025-06-06,2614.9985
2025-06-05,2550.5975
2025-06-04,2753.54
2025-06-03,2737.2157
2025-06-02,2751.6915
2025-06-01,2676.8291
2025-05-31,2669.1503
2025-05-30,2669.9452
2025-05-29,2778.2264
2025-05-28,2830.4102
2025-05-27,2810.0972
2025-05-26,2705.5991
2025-05-25,2692.4386
2025-05-24,2670.0558
2025-05-23,2665.5147
2025-05-22,2810.694
2025-05-21,2692.6227
2025-05-20,2662.7956
2025-05-19,2667.9532
2025-05-18,2635.209
2025-05-17,2611.4006
2025-05-16,2675.157
2025-05-15,2686.1859
2025-05-14,2752.7409
2025-05-13,2826.5218
2025-05-12,2632.6454
2025-05-11,2647.1316
2025-05-10,2723.1326
2025-05-09,2473.204
2025-05-08,2326.53
2025-05-07,1910.0696
2025-05-06,1913.6671
2025-05-05,1918.454
2025-05-04,1906.6757
2025-05-03,1933.2181
2025-05-02,1942.4938
2025-05-01,1938.744
2025-04-30,1890.7645
2025-04-29,1896.385
2025-04-28,1895.9682
2025-04-27,1889.5862
2025-04-26,1920.0948
2025-04-25,1882.8749
2025-04-24,1865.0934
2025-04-23,1892.7023
2025-04-22,1851.7621
2025-04-21,1664.5558
2025-04-20,1672.6885
2025-04-19,1699.3961
2025-04-18,1674.0484
2025-04-17,1667.2665
2025-04-16,1662.5204
2025-04-15,1673.5438
2025-04-14,1709.4378
2025-04-13,1681.8901
2025-04-12,1731.1633
2025-04-11,1650.6448
2025-04-10,1603.5646
2025-04-09,1756.7496
2025-04-08,1550.7945
2025-04-07,1637.8039
2025-04-06,1660.2599
2025-04-05,1901.5788
2025-04-04,1911.3615
2025-04-03,1911.6028
2025-04-02,1890.1249
2025-04-01,2006.0439
2025-03-31,1919.6293
2025-03-30,1901.3844
2025-03-29,1923.5231
2025-03-28,1995.2164
2025-03-27,2107.6024
2025-03-26,2114.7116
2025-03-25,2176.2806
2025-03-24,2186.422
2025-03-23,2110.3779
2025-03-22,2083.7147
2025-03-21,2067.6514
2025-03-20,2085.7261
2025-03-19,2165.241
2025-03-18,2033.4129
2025-03-17,2027.5034
2025-03-16,1985.7969
2025-03-15,2038.2824
2025-03-14,2008.822
2025-03-13,1959.8272
2025-03-12,2008.1528
2025-03-11,2019.4771
2025-03-10,1957.6041
2025-03-09,2119.87
2025-03-08,2315.4136
2025-03-07,2249.5626
2025-03-06,2316.2346
2025-03-05,2357.6801
2025-03-04,2281.9042
2025-03-03,2256.0883
2025-03-02,2649.3551
2025-03-01,2330.6186
2025-02-28,2352.8796
2025-02-27,2423.7917
2025-02-26,2450.9844
2025-02-25,2621.3272
2025-02-24,2642.4397
2025-02-23,2965.5449
2025-02-22,2905.2238
2025-02-21,2795.3999
2025-02-20,2880.1405
2025-02-19,2854.1605
2025-02-18,2805.2525
2025-02-17,2882.7549
2025-02-16,2798.6984
2025-02-15,2830.3743
2025-02-14,2864.4504
2025-02-13,2811.6015
2025-02-12,2875.5751
2025-02-11,2734.5514
2025-02-10,2795.7817
2025-02-09,2761.5841
2025-02-08,2765.2474
2025-02-07,2754.5302
2025-02-06,2823.9441
2025-02-05,2928.2168
2025-02-04,2872.7106
2025-02-03,3029.6105
2025-02-02,3012.4408
2025-02-01,3274.4583
2025-01-31,3463.2666
2025-01-30,3410.122
2025-01-29,3268.4717
2025-01-28,3230.6661
2025-01-27,3337.4182
2025-01-26,3397.3381
2025-01-25,3482.3813
2025-01-24,3474.1461
2025-01-23,3500.3507
2025-01-22,3401.0322
2025-01-21,3492.3975
2025-01-20,3440.4131
2025-01-19,3367.7566
2025-01-18,3469.2192
2025-01-17,3645.7055
2025-01-16,3471.6151
2025-01-15,3620.6776
2025-01-14,3382.5034
2025-01-13,3289.8364
2025-01-12,3426.5593
2025-01-11,3443.4954
2025-01-10,3427.9113
2025-01-09,3377.3536
2025-01-08,3489.3514
2025-01-07,3547.1571
2025-01-06,3869.0663
2025-01-05,3811.7398
2025-01-04,3836.3455
2025-01-03,3780.9226
2025-01-02,3619.6619
2025-01-01,3516.8536
2024-12-31,3494.72
2024-12-30,3519.5959
2024-12-29,3512.2467
2024-12-28,3562.8495
2024-12-27,3490.3803
2024-12-26,3492.6629
2024-12-25,3662.3826
2024-12-24,3660.9988
2024-12-23,3580.9029
2024-12-22,3435.832
2024-12-21,3498.2598
2024-12-20,3639.9721
2024-12-19,3582.5484
2024-12-18,3792.9283
2024-12-17,4073.635
2024-12-16,4179.0241
2024-12-15,4141.6114
2024-12-14,4053.9094
2024-12-13,4098.6012
2024-12-12,4068.9858
2024-12-11,4016.1348
2024-12-10,3805.3719
2024-12-09,3896.1926
2024-12-08,4196.7387
2024-12-07,4193.4197
2024-12-06,4196.5161
2024-12-05,3992.2531
2024-12-04,4023.8492
2024-12-03,3792.5802
2024-12-02,3817.0155
2024-12-01,3886.9974
2024-11-30,3881.1272
2024-11-29,3763.4567
2024-11-28,3748.9793
2024-11-27,3829.9205
2024-11-26,3483.4291
2024-11-25,3574.4109
2024-11-24,3522.0328
2024-11-23,3555.9797
2024-11-22,3488.1719
2024-11-21,3518.8594
2024-11-20,3216.2964
2024-11-19,3257.1927
2024-11-18,3358.0435
2024-11-17,3219.5282
2024-11-16,3279.7013
2024-11-15,3247.9174
2024-11-14,3201.6228
2024-11-13,3341.3388
2024-11-12,3397.3509
2024-11-11,3531.7187
2024-11-10,3339.5635
2024-11-09,3276.4471
2024-11-08,3099.6292
2024-11-07,3029.6968
2024-11-06,2850.2216
2024-11-05,2534.6371
2024-11-04,2507.7256
2024-11-03,2569.7645
2024-11-02,2605.9018
2024-11-01,2627.5741
2024-10-31,2631.5512
2024-10-30,2779.525
2024-10-29,2759.1019
2024-10-28,2683.0474
2024-10-27,2620.8129
2024-10-26,2593.166
2024-10-25,2547.3927
2024-10-24,2650.3569
2024-10-23,2623.688
2024-10-22,2739.7481
2024-10-21,2787.2236
2024-10-20,2871.4379
2024-10-19,2769.1715
2024-10-18,2761.6317
2024-10-17,2722.5451
2024-10-16,2729.5703
2024-10-15,2724.1448
2024-10-14,2747.9415
2024-10-13,2579.3033
2024-10-12,2588.4381
2024-10-11,2546.5113
2024-10-10,2491.3677
2024-10-09,2474.9819
2024-10-08,2549.641
2024-10-07,2530.666
2024-10-06,2549.5349
2024-10-05,2524.0116
2024-10-04,2523.0344
2024-10-03,2455.0171
2024-10-02,2471.0446
2024-10-01,2558.3686
2024-09-30,2719.2842
2024-09-29,2777.9665
2024-09-28,2796.8578
2024-09-27,2815.9208
2024-09-26,2749.2602
2024-09-25,2693.9827
2024-09-24,2772.1568
2024-09-23,2765.9664
2024-09-22,2697.2504
2024-09-21,2731.5853
2024-09-20,2674.2531
2024-09-19,2573.5588
2024-09-18,2474.2282
2024-09-17,2444.8651
2024-09-16,2396.2976
2024-09-15,2422.9317
2024-09-14,2524.8263
2024-09-13,2548.7468
2024-09-12,2465.3195
2024-09-11,2442.3189
2024-09-10,2494.1318
2024-09-09,2461.5684
2024-09-08,2397.6076
2024-09-07,2373.3181
2024-09-06,2320.7683
2024-09-05,2470.7956
2024-09-04,2555.4635
2024-09-03,2525.7541
2024-09-02,2648.3356
2024-09-01,2533.1674
2024-08-31,2622.2676
2024-08-30,2635.1356
2024-08-29,2638.0268
2024-08-28,2637.5182
2024-08-27,2564.7225
2024-08-26,2796.8269
2024-08-25,2867.4563
2024-08-24,2888.445
2024-08-23,2883.1796
2024-08-22,2735.4943
2024-08-21,2744.1944
2024-08-20,2683.2999
2024-08-19,2750.1422
2024-08-18,2725.0635
2024-08-17,2726.1999
2024-08-16,2703.8172
2024-08-15,2679.6208
2024-08-14,2776.29
2024-08-13,2818.6639
2024-08-12,2840.1886
2024-08-11,2661.6337
2024-08-10,2720.7035
2024-08-09,2709.7209
2024-08-08,2796.9032
2024-08-07,2435.3634
2024-08-06,2562.5332
2024-08-05,2518.915
2024-08-04,2799.3202
2024-08-03,3025.2994
2024-08-02,3111.2662
2024-08-01,3335.7182
2024-07-31,3366.5548
2024-07-30,3415.7711
2024-07-29,3459.2582
2024-07-28,3407.9899
2024-07-27,3383.0051
2024-07-26,3412.3909
2024-07-25,3306.5004
2024-07-24,3475.0061
2024-07-23,3626.5651
2024-07-22,3583.1074
2024-07-21,3683.1371
2024-07-20,3664.9625
2024-07-19,3650.6809
2024-07-18,3567.7527
2024-07-17,3528.5434
2024-07-16,3585.4103
2024-07-15,3633.1992
2024-07-14,3377.4838
2024-07-13,3307.7195
2024-07-12,3262.7727
2024-07-11,3227.4219
2024-07-10,3229.2501
2024-07-09,3189.3689
2024-07-08,3142.087
2024-07-07,3048.9711
2024-07-06,3194.5416
2024-07-05,3103.0064
2024-07-04,3178.7487
2024-07-03,3426.694
2024-07-02,3554.9995
2024-07-01,3579.8106
2024-06-30,3571.9175
2024-06-29,3509.4316
2024-06-28,3509.9738
2024-06-27,3583.8657
2024-06-26,3505.3571
2024-06-25,3531.7898
2024-06-24,3485.0676
2024-06-23,3556.0279
2024-06-22,3635.1471
2024-06-21,3657.111
2024-06-20,3651.7648
2024-06-19,3701.8042
2024-06-18,3622.9484
2024-06-17,3651.6036
2024-06-16,3764.9937
2024-06-15,3707.624
2024-06-14,3618.7938
2024-06-13,3607.1812
2024-06-12,3700.9406
2024-06-11,3637.0394
2024-06-10,3811.9311
2024-06-09,3852.5062
2024-06-08,3826.3887
2024-06-07,3823.797
2024-06-06,3961.8287
2024-06-05,4016.3771
2024-06-04,3962.42
2024-06-03,3914.3019
2024-06-02,3929.2064
2024-06-01,3962.6041
2024-05-31,3907.1706
2024-05-30,3893.3028
2024-05-29,3910.1174
2024-05-28,3990.0072
2024-05-27,4043.6014
2024-05-26,3974.7537
2024-05-25,3894.9466
2024-05-24,3871.5498
2024-05-23,3923.3084
2024-05-22,3881.8883
2024-05-21,3935.7847
2024-05-20,3805.3259
2024-05-19,3190.3279
2024-05-18,3243.2801
2024-05-17,3213.2092
2024-05-16,3058.358
2024-05-15,3153.6864
2024-05-14,2991.6726
2024-05-13,3062.3675
2024-05-12,3040.7995
2024-05-11,3022.9238
2024-05-10,3020.9207
2024-05-09,3151.8434
2024-05-08,3086.9744
2024-05-07,3121.0221
2024-05-06,3179.1838
2024-05-05,3256.4097
2024-05-04,3235.8552
2024-05-03,3221.1571
2024-05-01,3082.0565
2024-04-30,3126.0333
2024-04-29,3336.7059
2024-04-28,3385.6991
2024-04-27,3374.5523
2024-04-26,3247.8199
2024-04-25,3275.0052
2024-04-24,3257.5048
2024-04-23,3340.4704
2024-04-22,3321.3864
2024-04-21,3264.8566
2024-04-20,3275.4372
2024-04-19,3173.2742
2024-04-18,3180.1319
2024-04-17,3095.6691
2024-04-16,3199.4284
2024-04-15,3216.5893
2024-04-14,3273.7812
2024-04-13,3115.9264
2024-04-12,3362.7129
2024-04-11,3634.4284
2024-04-10,3674.165
2024-04-09,3634.0092
2024-04-08,3830.9604
2024-04-07,3580.1341
2024-04-06,3477.0202
2024-04-05,3440.2626
2024-04-04,3451.6638
2024-04-03,3432.2236
2024-04-02,3396.6039
2024-04-01,3632.5389
2024-03-31,3780.4004
2024-03-30,3635.2474
2024-03-29,3639.0831
2024-03-28,3690.2014
2024-03-27,3626.6447
2024-03-26,3717.0149
2024-03-25,3720.3527
2024-03-24,3579.0435
2024-03-23,3456.5899
2024-03-22,3453.4254
2024-03-21,3618.2787
2024-03-20,3639.2403
2024-03-19,3270.5427
2024-03-18,3643.6395
2024-03-17,3772.3388
2024-03-16,3648.3583
2024-03-15,3868.0858
2024-03-14,4021.0763
2024-03-13,4148.564
2024-03-12,4121.2416
2024-03-11,4210.2564
2024-03-10,4018.2635
2024-03-09,4053.5004
2024-03-08,4029.1223
2024-03-07,4010.5684
2024-03-06,3953.2829
2024-03-05,3679.5501
2024-03-04,3757.4848
2024-03-03,3613.0001
2024-03-02,3541.4756
2024-03-01,3554.7695
2024-02-29,3458.2123
2024-02-28,3503.354
2024-02-27,3357.1021
2024-02-26,3289.1543
2024-02-25,3220.4203
2024-02-24,3095.7968
2024-02-23,3022.482
2024-02-22,3073.3866
2024-02-21,3072.565
2024-02-20,3117.0529
2024-02-19,3044.5836
2024-02-18,2977.6622
2024-02-17,2882.0481
2024-02-16,2899.4979
2024-02-15,2920.7599
2024-02-14,2872.5557
2024-02-13,2732.0528
2024-02-12,2748.398
2024-02-11,2592.6197
2024-02-10,2585.9322
2024-02-09,2571.6171
2024-02-08,2501.591
2024-02-07,2505.4399
2024-02-06,2452.0467
2024-02-05,2376.1651
2024-02-04,2366.407
2024-02-03,2373.0021
2024-02-02,2385.2938
2024-02-01,2380.8242
2024-01-31,2358.7183
2024-01-30,2422.6221
2024-01-29,2394.1728
2024-01-28,2332.2191
2024-01-27,2343.1358
2024-01-26,2342.3099
2024-01-25,2291.0737
2024-01-24,2307.3454
2024-01-23,2314.5832
2024-01-22,2386.9313
2024-01-21,2534.6189
2024-01-20,2550.6913
2024-01-19,2571.0924
2024-01-18,2547.7534
2024-01-17,2610.9821
2024-01-16,2672.1072
2024-01-15,2593.1685
2024-01-14,2552.652
2024-01-13,2660.2743
2024-01-12,2606.3229
2024-01-11,2704.4199
2024-01-10,2665.5409
2024-01-09,2420.4793
2024-01-08,2408.1921
2024-01-07,2294.377
2024-01-06,2313.6351
2024-01-05,2341.4126
2024-01-04,2341.6455
2024-01-03,2281.3985
2024-01-02,2430.9979
2024-01-01,2427.2717
2023-12-31,2354.0525
2023-12-30,2364.8765
2023-12-29,2373.6549
2023-12-28,2421.8869
2023-12-27,2453.9294
2023-12-26,2301.8943
2023-12-25,2344.1703
2023-12-24,2336.9726
2023-12-23,2381.5718
2023-12-22,2399.479
2023-12-21,2309.6346
2023-12-20,2270.7085
2023-12-19,2245.8027
2023-12-18,2286.3184
2023-12-17,2264.7538
2023-12-16,2296.0249
2023-12-15,2288.0706
2023-12-14,2388.2042
2023-12-13,2330.4253
2023-12-12,2269.8796
2023-12-11,2292.9955
2023-12-10,2424.6987
2023-12-09,2412.9349
2023-12-08,2430.8934
2023-12-07,2429.5707
2023-12-06,2299.6778
2023-12-05,2363.6226
2023-12-04,2311.3371
2023-12-03,2260.2008
2023-12-02,2231.2495
2023-12-01,2150.1923
2023-11-30,2114.4512
2023-11-29,2091.0266
2023-11-28,2110.913
2023-11-27,2088.2326
2023-11-26,2125.0798
2023-11-25,2146.7351
2023-11-24,2143.2718
2023-11-23,2123.6498
2023-11-22,2125.8116
2023-11-21,1994.568
2023-11-20,2082.1673
2023-11-19,2072.7681
2023-11-18,2021.2688
2023-11-17,2019.1054
2023-11-16,2018.5873
2023-11-15,2120.9239
2023-11-14,2037.0569
2023-11-13,2115.3919
2023-11-12,2104.9114
2023-11-11,2112.5455
2023-11-10,2138.7308
2023-11-09,2182.1146
2023-11-08,1944.0607
2023-11-07,1942.7291
2023-11-06,1954.6812
2023-11-05,1948.7257
2023-11-04,1911.1021
2023-11-03,1885.3569
2023-11-02,1852.16
2023-11-01,1899.8382
2023-10-31,1868.1935
2023-10-30,1861.5527
2023-10-29,1846.51
2023-10-28,1826.9348
2023-10-27,1830.4103
2023-10-26,1855.0318
2023-10-25,1837.8725
2023-10-24,1834.7748
2023-10-23,1815.1366
2023-10-22,1710.2699
2023-10-21,1675.1397
2023-10-20,1649.7662
2023-10-19,1611.4719
2023-10-18,1607.6097
2023-10-17,1609.3023
2023-10-16,1645.3416
2023-10-15,1601.6517
2023-10-14,1598.7215
2023-10-13,1595.4267
2023-10-12,1582.5633
2023-10-11,1609.9114
2023-10-10,1611.374
2023-10-09,1623.7717
2023-10-08,1678.9695
2023-10-07,1679.9173
2023-10-06,1691.5093
2023-10-05,1656.1593
2023-10-04,1693.4838
2023-10-03,1702.528
2023-10-02,1709.6178
2023-10-01,1781.6972
2023-09-30,1717.2767
2023-09-29,1713.9275
2023-09-28,1698.4084
2023-09-27,1641.4491
2023-09-26,1637.2195
2023-09-25,1631.9468
2023-09-24,1624.2332
2023-09-23,1637.556
2023-09-22,1636.9089
2023-09-21,1627.6582
2023-09-20,1667.2204
2023-09-19,1688.3233
2023-09-18,1681.8471
2023-09-17,1666.9047
2023-09-16,1679.4528
2023-09-15,1685.9508
2023-09-14,1670.7706
2023-09-13,1651.192
2023-09-12,1635.1177
2023-09-11,1593.1432
2023-09-10,1660.0157
2023-09-09,1678.7475
2023-09-08,1679.6626
2023-09-07,1691.3359
2023-09-06,1675.4856
2023-09-05,1676.7951
2023-09-04,1672.623
2023-09-03,1679.1675
2023-09-02,1680.0127
2023-09-01,1671.1368
2023-08-31,1688.6393
2023-08-30,1749.5832
2023-08-29,1774.753
2023-08-28,1695.4175
2023-08-27,1700.5364
2023-08-26,1688.9715
2023-08-25,1695.6985
2023-08-24,1702.8156
2023-08-23,1722.554
2023-08-22,1675.91
2023-08-21,1710.0298
2023-08-20,1727.9874
2023-08-19,1712.1079
2023-08-18,1703.2619
2023-08-17,1727.7703
2023-08-16,1851.4419
2023-08-15,1873.1534
2023-08-14,1890.7275
2023-08-13,1885.587
2023-08-12,1895.3271
2023-08-11,1893.4007
2023-08-10,1897.0068
2023-08-09,1900.544
2023-08-08,1901.9163
2023-08-07,1872.1429
2023-08-06,1872.4886
2023-08-05,1880.0059
2023-08-04,1872.386
2023-08-03,1879.8016
2023-08-02,1883.6658
2023-08-01,1916.9555
2023-07-31,1900.7183
2023-07-30,1906.0867
2023-07-29,1925.7632
2023-07-28,1919.0845
2023-07-27,1904.1417
2023-07-26,1915.9806
2023-07-25,1901.0961
2023-07-24,1893.0579
2023-07-23,1933.0341
2023-07-22,1908.0627
2023-07-21,1935.7192
2023-07-20,1934.4432
2023-07-19,1932.2548
2023-07-18,1940.856
2023-07-17,1955.0295
2023-07-16,1967.1423
2023-07-15,1974.9007
2023-07-14,1982.7704
2023-07-13,2051.2365
2023-07-12,1913.6621
2023-07-11,1919.8399
2023-07-10,1920.999
2023-07-09,1902.9625
2023-07-08,1905.4406
2023-07-07,1910.5044
2023-07-06,1887.9608
2023-07-05,1951.1144
2023-07-04,1977.5485
2023-07-03,1996.5516
2023-07-02,1978.0673
2023-07-01,1964.7544
2023-06-30,1973.3796
2023-06-29,1890.5766
2023-06-28,1865.638
2023-06-27,1928.4242
2023-06-26,1897.3901
2023-06-25,1939.0623
2023-06-24,1913.8993
2023-06-23,1930.8069
2023-06-22,1910.2495
2023-06-21,1928.4547
2023-06-20,1827.4525
2023-06-19,1771.7784
2023-06-18,1754.2369
2023-06-17,1760.8694
2023-06-16,1749.9797
2023-06-15,1697.6828
2023-06-14,1682.2596
2023-06-13,1772.4073
2023-06-12,1775.8303
2023-06-11,1786.8047
2023-06-10,1785.5912
2023-06-09,1875.009
2023-06-08,1881.0276
2023-06-07,1866.7623
2023-06-06,1919.6477
2023-06-05,1845.507
2023-06-04,1925.4993
2023-06-03,1927.2795
2023-06-02,1942.2407
2023-06-01,1896.1961
2023-05-31,1908.2023
2023-05-30,1935.3595
2023-05-29,1927.0614
2023-05-28,1945.1375
2023-05-27,1863.8691
2023-05-26,1861.3312
2023-05-25,1838.1237
2023-05-24,1832.0611
2023-05-23,1887.0955
2023-05-22,1849.5177
2023-05-21,1836.1299
2023-05-20,1852.1673
2023-05-19,1844.061
2023-05-18,1832.8493
2023-05-17,1853.1732
2023-05-16,1855.3362
2023-05-15,1848.4726
2023-05-14,1830.9966
2023-05-13,1826.4137
2023-05-12,1838.3995
2023-05-11,1826.4394
2023-05-10,1873.0167
2023-05-09,1879.15
2023-05-08,1879.4435
2023-05-07,1903.668
2023-05-06,1931.0025
2023-05-05,2027.1533
2023-05-04,1907.7329
2023-05-03,1935.0302
2023-05-02,1900.4139
2023-05-01,1860.7382
2023-04-30,1906.1372
2023-04-29,1938.4005
2023-04-28,1921.6252
2023-04-27,1937.9075
2023-04-26,1894.898
2023-04-25,1894.8939
2023-04-24,1870.3512
2023-04-23,1889.8681
2023-04-22,1902.0794
2023-04-21,1877.3273
2023-04-20,1971.6663
2023-04-19,1964.6237
2023-04-18,2134.8972
2023-04-17,2106.0683
2023-04-16,2150.2201
2023-04-15,2122.0073
2023-04-14,2131.112
2023-04-13,2040.7131
2023-04-12,1947.2511
2023-04-11,1918.2036
2023-04-10,1937.2721
2023-04-09,1884.465
2023-04-08,1874.1354
2023-04-07,1890.1793
2023-04-06,1897.3134
2023-04-05,1933.7233
2023-04-04,1894.9033
2023-04-03,1833.0922
2023-04-02,1818.0699
2023-04-01,1836.2467
2023-03-31,1844.2486
2023-03-30,1814.2921
2023-03-29,1814.2883
2023-03-28,1793.6327
2023-03-27,1735.4159
2023-03-26,1796.1189
2023-03-25,1763.6802
2023-03-24,1771.8753
2023-03-23,1836.7453
2023-03-22,1756.9738
2023-03-21,1826.575
2023-03-20,1754.2497
2023-03-19,1804.8125
2023-03-18,1780.4487
2023-03-17,1811.4261
2023-03-16,1694.7426
2023-03-15,1673.3306
2023-03-14,1721.0016
2023-03-13,1697.7655
2023-03-12,1606.458
2023-03-11,1497.5385
2023-03-10,1443.031
2023-03-09,1452.4299
2023-03-08,1548.6477
2023-03-07,1576.4675
2023-03-06,1581.8007
2023-03-05,1578.5733
2023-03-04,1580.883
2023-03-03,1582.8775
2023-03-02,1661.474
2023-03-01,1677.4791
2023-02-28,1619.1656
2023-02-27,1647.5792
2023-02-26,1653.7824
2023-02-25,1607.2333
2023-02-24,1620.5001
2023-02-23,1663.2075
2023-02-22,1655.0108
2023-02-21,1669.64
2023-02-20,1714.2397
2023-02-19,1692.5006
2023-02-18,1702.5902
2023-02-17,1705.2073
2023-02-16,1649.793
2023-02-15,1683.4103
2023-02-14,1565.5841
2023-02-13,1515.3306
2023-02-12,1522.9883
2023-02-11,1547.7401
2023-02-10,1522.3427
2023-02-09,1553.827
2023-02-08,1658.3916
2023-02-07,1679.4554
2023-02-06,1623.099
2023-02-05,1638.2982
2023-02-04,1673.579
2023-02-03,1670.8222
2023-02-02,1648.7994
2023-02-01,1647.1254
2023-01-31,1591.4248
2023-01-30,1571.881
2023-01-29,1650.7349
